Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Tonga,TON,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.56259537,7.63286686,8.13607597,..,..
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.234,3.198,3.171,3.129,..
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7,8.4,8.2,8,..
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.349737696727462,5.64051140636744,10.9713652903022,6.35112980255185,3.18364611260053
Tonga,TON,Real interest rate (%),FR.INR.RINR,7.35787829297629,5.15462491770836,5.66348907954405,7.75986514458571,2.93670342832354
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1366725,1367558,1365805,1367510,1368333
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.206,4.446,4.383,3.361,..
Trinidad and Tobago,TTO,Agricultural land (sq. km),AG.LND.AGRI.K2,540,540,540,540,..
Trinidad and Tobago,TTO,Land area (sq. km),AG.LND.TOTL.K2,5130,5130,5130,5130,..
Trinidad and Tobago,TTO,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,20991339706.5613,24177305760.2763,28510328245.1372,25489373405.0619,26428963758.1307
Trinidad and Tobago,TTO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.48661852,7.12624598,6.43106365,..,..
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.572,1.559,1.544,1.532,..
Trinidad and Tobago,TTO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.6,18.1,17.6,17.2,..
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.598986330824666,2.05922746915457,5.82838638517964,4.62930242419965,0.526884625776817
Trinidad and Tobago,TTO,Real interest rate (%),FR.INR.RINR,9.12923510832121,-7.67304475753766,-7.80025050587853,22.0501919920388,5.40767051286333
Tunisia,TUN,"Population, total",SP.POP.TOTL,11974057,12048622,12119334,12200431,12277109
Tunisia,TUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,15.3,15.106,..
Tunisia,TUN,Agricultural land (sq. km),AG.LND.AGRI.K2,97005,97005,97005,97005,..
Tunisia,TUN,Land area (sq. km),AG.LND.TOTL.K2,155360,155360,155360,155360,..
Tunisia,TUN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,42491780918.361,47073234359.1819,44948769171.285,48196281783.9479,53409988744.5968
Tunisia,TUN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.05022287,6.97669458,6.96380186,..,..
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2,1.8,1.847,1.832,..
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.5,12.5,11.5,10.6,..
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.63415115897626,5.70635020830701,8.30646124447624,9.32899597507864,7.20661657168791
Tunisia,TUN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Turkiye,TUR,"Population, total",SP.POP.TOTL,83384680,84147318,84979913,85325965,85518661
Turkiye,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.155,11.979,10.432,9.354,8.711
Turkiye,TUR,Agricultural land (sq. km),AG.LND.AGRI.K2,377620,380890,385010,385880,..
Turkiye,TUR,Land area (sq. km),AG.LND.TOTL.K2,769630,769630,769630,769630,..
Turkiye,TUR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,720338490327.248,819865223976.115,907118434653.505,1118252958513.72,1323254808058.74
Turkiye,TUR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.61640215,4.56065559,3.70338893,..,..
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.77,1.71,1.63,1.51,..
Turkiye,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.7,8.4,8,9.1,..
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.2789574462574,19.5964926913324,72.3088359891207,53.8594087593315,58.5064507300342
Turkiye,TUR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,6949912,7092043,7230193,7364438,7494498
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Turkmenistan,TKM,Agricultural land (sq. km),AG.LND.AGRI.K2,397367,397343,397343,395782.392,..
Turkmenistan,TKM,Land area (sq. km),AG.LND.TOTL.K2,469930,469930,469930,469930,..
Turkmenistan,TKM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,45818000000,50007428571.4286,58972000000,60628857142.8571,64239891739.3311
Turkmenistan,TKM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.57226086,5.49196625,5.37103748,..,..
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.793,2.754,2.728,2.69,..
Turkmenistan,TKM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.2,32.6,32,31.2,..
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Turkmenistan,TKM,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,44386,45243,45847,46198,46535
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Agricultural land (sq. km),AG.LND.AGRI.K2,10,10,10,10,..
Turks and Caicos Islands,TCA,Land area (sq. km),AG.LND.TOTL.K2,950,950,950,950,..
Turks and Caicos Islands,TCA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,918387000,1236459000,1434119000,1638653000,1745378000
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.552,1.501,1.477,1.463,..
Turks and Caicos Islands,TCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.3,4.2,4.1,4,..
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Turks and Caicos Islands,TCA,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Tuvalu,TUV,"Population, total",SP.POP.TOTL,10399,10194,9992,9816,9646
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.318,..,..
Tuvalu,TUV,Agricultural land (sq. km),AG.LND.AGRI.K2,18,18,18,18,..
Tuvalu,TUV,Land area (sq. km),AG.LND.TOTL.K2,30,30,30,30,..
Tuvalu,TUV,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,51746594.3148543,60196405.7138393,59065982.0873657,62280311.5852172,..
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.59855461,19.54603577,18.38210106,..,..
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.309,3.277,3.244,3.208,..
Tuvalu,TUV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.8,18.2,17.7,17.1,..
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Tuvalu,TUV,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Uganda,UGA,"Population, total",SP.POP.TOTL,44457152,45910930,47312719,48656601,50015092
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.416,..,..,..
Uganda,UGA,Agricultural land (sq. km),AG.LND.AGRI.K2,144150,144150,144150,144150,..
Uganda,UGA,Land area (sq. km),AG.LND.TOTL.K2,200520,200520,200520,200520,..
Uganda,UGA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,37600368239.8824,40529788744.0595,45565333216.4142,48768955859.2834,53651874313.9836
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.23698568,5.48128128,4.39089251,..,..
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.621,4.51,4.388,4.283,..
Uganda,UGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.6,29.5,28.7,27.6,..
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.31332289544504,2.20457204757409,7.19578885975811,5.35094804280395,3.32338067086562
Uganda,UGA,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,44680014,44298640,41048766,37732836,37860221
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.475,9.834,..,..,..
Ukraine,UKR,Agricultural land (sq. km),AG.LND.AGRI.K2,413110,413110,413110,413110,..
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579400,579400,579400,579400,..
Ukraine,UKR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,156617722013.342,199765859570.935,161989520721.19,181221517868.744,190741263731.535
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.56217051,8.2027483,..,..,..
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.208,1.148,0.897,0.977,..
Ukraine,UKR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.1,8,8,7.8,..
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.73249209419427,9.36313917695222,20.1836366617478,12.8490222828559,6.50198464669252
Ukraine,UKR,Real interest rate (%),FR.INR.RINR,3.62431779033836,-9.224526961738,-12.0860052707524,1.86637148839928,6.51047838615099
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9401038,9575152,10074977,10483751,10876981
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.294,3.105,2.872,2.151,1.88
United Arab Emirates,ARE,Agricultural land (sq. km),AG.LND.AGRI.K2,3898,3915.615,3915.615,3917.037,..
United Arab Emirates,ARE,Land area (sq. km),AG.LND.TOTL.K2,71020,71020,71020,71020,..
United Arab Emirates,ARE,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,349473015330.157,415178792756.978,502731935194.01,514130432648.06,537078829135.466
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.82477045,5.30494308,4.67550945,..,..
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.289,1.162,1.148,1.2,..
United Arab Emirates,ARE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.7,4.4,4.2,4,..
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.0794031794094,0.17993533617437,5.29122604376852,1.62670837213252,1.66336510224892
United Arab Emirates,ARE,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,66744000,66984000,67604000,68492000,69226000
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.518,4.864,3.768,4.025,4.361
United Kingdom,GBR,Agricultural land (sq. km),AG.LND.AGRI.K2,172592.981,172151.41,174145.186,170094.506,..
United Kingdom,GBR,Land area (sq. km),AG.LND.TOTL.K2,241930,241930,241930,241930,..
United Kingdom,GBR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2696778386607.65,3143323050707.26,3114042471144.39,3369861888972.88,3643834188782.91
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.96547699,12.01903439,11.05087757,10.872015,..
United Kingdom,GBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.571,1.583,1.56,1.56,..
United Kingdom,GBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.9,3.9,3.9,4,..
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.989486703772449,2.5183710961421,7.92204883147907,6.79396706793964,3.27157294635921
United Kingdom,GBR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
United States,USA,"Population, total",SP.POP.TOTL,331577720,332099760,334017321,336806231,340110988
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.055,5.349,3.65,3.638,4.022
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,4238214.373,4226809.024,4215403.674,4215403.674,..
United States,USA,Land area (sq. km),AG.LND.TOTL.K2,9147420,9147420,9147420,9147420,..
United States,USA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,21354105000000,23681171000000,26006893000000,27720709000000,29184890000000
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,18.8132534,17.5063858,16.49613953,..,..
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.6415,1.664,1.6565,1.6165,..
United States,USA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.5,5.5,5.5,5.5,..
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.23358439630629,4.69785886363742,8.00279982052121,4.11633838374488,2.94952520485207
United States,USA,Real interest rate (%),FR.INR.RINR,2.18628189915975,-1.2585215893049,..,..,..
Uruguay,URY,"Population, total",SP.POP.TOTL,3398968,3396695,3390913,3388081,3386588
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.413,9.328,7.877,8.355,8.209
Uruguay,URY,Agricultural land (sq. km),AG.LND.AGRI.K2,140634,140700,141544.85,142386,..
Uruguay,URY,Land area (sq. km),AG.LND.TOTL.K2,175020,175020,175020,175020,..
Uruguay,URY,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,53559359261.826,60739084240.8633,70594110920.0358,77991666837.7382,80961511073.5797
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.06924915,8.91666222,8.94532204,..,..
Uruguay,URY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.497,1.446,1.425,1.409,..
Uruguay,URY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6,5.8,5.6,5.5,..
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.75640636078194,7.74791402314763,9.10437983075439,5.86910359896118,4.84914366613156
Uruguay,URY,Real interest rate (%),FR.INR.RINR,0.458650581140736,-3.26214134627042,5.43776304977575,8.20235085906623,5.39595354590034
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,33586372,34243696,34938955,35652307,36361859
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.293,..,..,..,..
Uzbekistan,UZB,Agricultural land (sq. km),AG.LND.AGRI.K2,256825,256906,257690,255820,..
Uzbekistan,UZB,Land area (sq. km),AG.LND.TOTL.K2,440650,440653,440652,440650,..
Uzbekistan,UZB,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,66443265418.3086,77340060003.0347,90095926567.4359,102641879248.764,114965293466.611
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.71439123,7.69774151,7.36325455,..,..
Uzbekistan,UZB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.062,3.273,3.396,3.5,..
Uzbekistan,UZB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.2,13.7,13.1,12.7,..
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.8677297362607,10.8492397508122,11.4466436998836,9.95659071258019,9.62825465956682
Uzbekistan,UZB,Real interest rate (%),FR.INR.RINR,10.6054397752975,6.79911198509186,6.36317497851635,7.31578258221995,8.59082214072238
Vanuatu,VUT,"Population, total",SP.POP.TOTL,298858,305868,313046,320409,327777
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.046,..,..,..,..
Vanuatu,VUT,Agricultural land (sq. km),AG.LND.AGRI.K2,1870,1870,1870,1870,..
Vanuatu,VUT,Land area (sq. km),AG.LND.TOTL.K2,12190,12190,12190,12190,..
Vanuatu,VUT,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,909421043.508407,982362211.918412,1030654208.30053,1126313359.21923,1161251868.03498
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.12128973,4.54704428,4.14742947,..,..
Vanuatu,VUT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.738,3.696,3.647,3.596,..
Vanuatu,VUT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.8,14.6,14.4,14.2,..
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.32935073101714,2.34328358208955,6.67930581887123,11.1825017088175,..
Vanuatu,VUT,Real interest rate (%),FR.INR.RINR,6.78646523386301,5.04040456145136,3.50541490215946,-4.39312379035643,9.50023378536386
"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,28444077,28237826,28213017,28300854,28405543
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.53,..,..,..,..
"Venezuela, RB",VEN,Agricultural land (sq. km),AG.LND.AGRI.K2,215000,215000,215000,215000,..
"Venezuela, RB",VEN,Land area (sq. km),AG.LND.TOTL.K2,882050,882050,882050,882050,..
"Venezuela, RB",VEN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11615229,4.10222006,4.55047369,..,..
"Venezuela, RB",VEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.116,2.105,2.088,2.079,..
"Venezuela, RB",VEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.5,21.5,21.5,21.5,..
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
Viet Nam,VNM,"Population, total",SP.POP.TOTL,98079191,98935098,99680655,100352192,100987686
Viet Nam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.103,2.383,1.57,1.645,..
Viet Nam,VNM,Agricultural land (sq. km),AG.LND.AGRI.K2,123600,123600,123150,122910.36,..
Viet Nam,VNM,Land area (sq. km),AG.LND.TOTL.K2,313429,313429,313429,313429,..
Viet Nam,VNM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,346615738537.796,366474752771.009,413445230668.578,433857681378.291,476388230307.175
Viet Nam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.33219814,4.53756857,4.58891582,..,..
Viet Nam,VNM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.957,1.942,1.927,1.913,..
Viet Nam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7,14.5,14.3,14,..
Viet Nam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.22093436652516,1.83471554810446,3.15650749963127,3.25289282667661,3.62109273885847
Viet Nam,VNM,Real interest rate (%),FR.INR.RINR,6.09064299683403,4.79218047283212,3.41861684479736,7.08136836215213,..
Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,106290,105870,105413,104917,104377
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,Agricultural land (sq. km),AG.LND.AGRI.K2,33,33,33,33,..
Virgin Islands (U.S.),VIR,Land area (sq. km),AG.LND.TOTL.K2,350,350,350,350,..
Virgin Islands (U.S.),VIR,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,4229000000,4507000000,4672000000,..,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.03,2.01,2,1.98,..
Virgin Islands (U.S.),VIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Virgin Islands (U.S.),VIR,Real interest rate (%),FR.INR.RINR,..,..,..,..,..
West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,4803269,4922749,5043612,5165775,5289152
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,25.895,26.39,24.42,..,31.436
West Bank and Gaza,PSE,Agricultural land (sq. km),AG.LND.AGRI.K2,4078.636,3912,3912,3912,..
West Bank and Gaza,PSE,Land area (sq. km),AG.LND.TOTL.K2,6020,6025,6025,6025,..
West Bank and Gaza,PSE,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,15531700000,18109000000,19165500000,17847900000,13711100000
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.27610207,10.4347353,9.73336029,..,..
West Bank and Gaza,PSE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.511,3.442,3.375,3.311,..
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.2,12.8,12.3,14.3,..
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.73533200109217,1.23748102831369,3.74122391852073,5.87110177678991,53.6691458303782
West Bank and Gaza,PSE,Real interest rate (%),FR.INR.RINR,3.22478542204823,-3.11941748366335,..,..,..
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,36134863,37140230,38222876,39390799,40583164
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
